section_index,section_name,rule_id,alt_idx,source,whole_ok,failure_class,input_ok,output_ok,env_ok,exception_ok,input_class,output_class,env_class,exception_class,input_description,output_description,env_description,exception_description,blame
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-—-iː-eː,,index_diachronica_original.html:4569,True,,True,True,True,,,,,,,,,,none
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-—-eCə-oCə,,index_diachronica_original.html:4570,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-a,,index_diachronica_original.html:4595,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-u,,index_diachronica_original.html:4596,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-p,,index_diachronica_original.html:4597,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-v,,index_diachronica_original.html:4598,True,,True,True,True,True,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-v_2,,index_diachronica_original.html:4599,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,"Proto-Aleut-t,ð",,index_diachronica_original.html:4600,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-ð,,index_diachronica_original.html:4601,True,,True,True,,True,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-z,,index_diachronica_original.html:4603,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-z_2,,index_diachronica_original.html:4604,True,,True,True,True,True,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-l̥,,index_diachronica_original.html:4605,True,,True,True,,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-m,,index_diachronica_original.html:4606,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-n,,index_diachronica_original.html:4607,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-dʒ,,index_diachronica_original.html:4608,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-dʒ_2,,index_diachronica_original.html:4609,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-i,,index_diachronica_original.html:4610,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-ə,,index_diachronica_original.html:4611,True,,True,True,True,,,,,,,,,,none
15.1,Proto-Eskimo-Aleut to Proto-Aleut,Proto-Aleut-nV1nV2,,index_diachronica_original.html:4613,True,,True,True,,,,,,,,,,,none
15.2,Proto-Eskimo-Aleut to Proto-Eskimo,Proto-Eskimo-ð-z,,index_diachronica_original.html:4618,True,,True,True,,,,,,,,,,,none
15.2,Proto-Eskimo-Aleut to Proto-Eskimo,Proto-Eskimo-ɣ-ʁ,,index_diachronica_original.html:4619,True,,True,True,True,,,,,,,,,,none
15.2,Proto-Eskimo-Aleut to Proto-Eskimo,Proto-Eskimo-ə,,index_diachronica_original.html:4620,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-l̥,,index_diachronica_original.html:4625,True,,True,True,True,True,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-t,,index_diachronica_original.html:4626,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-ə,,index_diachronica_original.html:4627,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-ə_2,,index_diachronica_original.html:4628,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-ə_3,,index_diachronica_original.html:4629,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-ə_4,,index_diachronica_original.html:4630,True,,True,True,,True,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-ɣ-ʁ,,index_diachronica_original.html:4631,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-C0VC0,,index_diachronica_original.html:4632,True,,True,True,,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-m-n-ŋ,,index_diachronica_original.html:4634,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-l̥_2,,index_diachronica_original.html:4635,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-v,,index_diachronica_original.html:4636,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-v-ʁ,,index_diachronica_original.html:4637,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-v-ɣ-ʁ,,index_diachronica_original.html:4638,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,"Barrow-Iñupiaq-p,v-t-k,ɣ",,index_diachronica_original.html:4639,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-v_2,,index_diachronica_original.html:4640,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-dʒ,,index_diachronica_original.html:4641,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-ədʒ,,index_diachronica_original.html:4642,True,,True,True,True,,,,,,,,,,none
15.2.1,Proto-Eskimo to Barrow Iñupiaq,Barrow-Iñupiaq-adʒ,,index_diachronica_original.html:4643,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-ə,,index_diachronica_original.html:4648,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-ə_2,,index_diachronica_original.html:4649,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-t,,index_diachronica_original.html:4651,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-ə_3,,index_diachronica_original.html:4652,True,,True,True,,True,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-dʒ,,index_diachronica_original.html:4653,True,,,,,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-m-n-ŋ,,index_diachronica_original.html:4655,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-l̥,,index_diachronica_original.html:4656,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-v-ʁ,,index_diachronica_original.html:4657,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-v-ɣ-ʁ,,index_diachronica_original.html:4658,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,"Greenlandic-Iñupiaq-p,v-t-k,ɣ",,index_diachronica_original.html:4659,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-S1S2,,index_diachronica_original.html:4660,True,,True,True,,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-v,,index_diachronica_original.html:4662,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-iv,,index_diachronica_original.html:4663,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-dʒ_2,,index_diachronica_original.html:4664,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-ədʒ,,index_diachronica_original.html:4665,True,,True,True,True,,,,,,,,,,none
15.2.2,Proto-Eskimo to Greenlandic Iñupiaq,Greenlandic-Iñupiaq-adʒ,,index_diachronica_original.html:4666,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-ə,,index_diachronica_original.html:4671,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-ə_2,,index_diachronica_original.html:4672,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-ə_3,,index_diachronica_original.html:4673,True,,True,True,,True,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-ɣ-ʁ,,index_diachronica_original.html:4674,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-C0VC0,,index_diachronica_original.html:4675,True,,True,True,,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-m-n-ŋ,,index_diachronica_original.html:4677,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-l̥,,index_diachronica_original.html:4678,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-v,,index_diachronica_original.html:4679,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-v-ʁ,,index_diachronica_original.html:4680,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,"Mackenzie-Iñupiaq-p,v-t-k,ɣ",,index_diachronica_original.html:4681,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-v_2,,index_diachronica_original.html:4682,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-ədʒ,,index_diachronica_original.html:4683,True,,True,True,True,,,,,,,,,,none
15.2.3,Proto-Eskimo to Mackenzie Iñupiaq,Mackenzie-Iñupiaq-adʒ,,index_diachronica_original.html:4684,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ə,,index_diachronica_original.html:4689,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ə_2,,index_diachronica_original.html:4690,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ə_3,,index_diachronica_original.html:4691,True,,True,True,,True,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v,,index_diachronica_original.html:4692,True,,True,True,,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ɣ,,index_diachronica_original.html:4693,True,,True,True,,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-p-k-q-s,,index_diachronica_original.html:4694,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ɣ-ʁ,,index_diachronica_original.html:4695,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-m-n-ŋ,,index_diachronica_original.html:4697,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-l̥,,index_diachronica_original.html:4698,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v_2,,index_diachronica_original.html:4699,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v-ʁ,,index_diachronica_original.html:4700,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v-ɣ-ʁ,,index_diachronica_original.html:4701,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,"Wales-Iñupiaq-p,v-t-k,ɣ",,index_diachronica_original.html:4702,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v_3,,index_diachronica_original.html:4703,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v_4,,index_diachronica_original.html:4704,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-v_5,,index_diachronica_original.html:4705,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-dʒ,,index_diachronica_original.html:4706,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ədʒ,,index_diachronica_original.html:4707,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-adʒ,,index_diachronica_original.html:4708,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ɣ_2,,index_diachronica_original.html:4709,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ɣ_3,,index_diachronica_original.html:4710,True,,True,True,True,,,,,,,,,,none
15.2.4,Proto-Eskimo to Wales Iñupiaq,Wales-Iñupiaq-ɣ_4,,index_diachronica_original.html:4711,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-Cː,,index_diachronica_original.html:4716,True,,True,True,,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-C,,index_diachronica_original.html:4717,True,,True,True,True,True,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-S,,index_diachronica_original.html:4718,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-s,,index_diachronica_original.html:4719,True,,True,True,,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-C+voice,,index_diachronica_original.html:4720,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-ɣ-ʁ,,index_diachronica_original.html:4721,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-ə,,index_diachronica_original.html:4722,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-ə_2,,index_diachronica_original.html:4723,True,,True,True,,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-i,,index_diachronica_original.html:4724,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-F+voice,,index_diachronica_original.html:4725,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-F+voice_2,,index_diachronica_original.html:4726,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-t,,index_diachronica_original.html:4727,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-ə_3,,index_diachronica_original.html:4729,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-v,,index_diachronica_original.html:4730,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-v_2,,index_diachronica_original.html:4731,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-u,,index_diachronica_original.html:4732,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-iv,,index_diachronica_original.html:4733,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-s_2,,index_diachronica_original.html:4734,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-dʒ,,index_diachronica_original.html:4735,True,,True,True,True,,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-ə_4,,index_diachronica_original.html:4736,True,,True,True,True,True,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-a,,index_diachronica_original.html:4737,True,,True,True,True,True,,,,,,,,,none
15.2.5,Proto-Eskimo to Kuskokwim Yup’ik,Kuskokwim-Yup’ik-in,,index_diachronica_original.html:4738,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-Cː,,index_diachronica_original.html:4743,True,,True,True,,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-C,,index_diachronica_original.html:4744,True,,True,True,True,True,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-S,,index_diachronica_original.html:4745,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-s,,index_diachronica_original.html:4746,True,,True,True,,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-C+voice,,index_diachronica_original.html:4747,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-ɣ-ʁ,,index_diachronica_original.html:4748,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-ə,,index_diachronica_original.html:4749,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-ə_2,,index_diachronica_original.html:4750,True,,True,True,,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-i,,index_diachronica_original.html:4751,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-a,,index_diachronica_original.html:4752,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-v-ʁ,,index_diachronica_original.html:4754,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-F+voice,,index_diachronica_original.html:4755,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-F+voice_2,,index_diachronica_original.html:4756,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-t,,index_diachronica_original.html:4757,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-ə_3,,index_diachronica_original.html:4759,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-v,,index_diachronica_original.html:4760,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-v_2,,index_diachronica_original.html:4761,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-u,,index_diachronica_original.html:4762,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-iv,,index_diachronica_original.html:4763,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-s_2,,index_diachronica_original.html:4764,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-dʒ,,index_diachronica_original.html:4765,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-ə_4,,index_diachronica_original.html:4766,True,,True,True,True,True,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-a_2,,index_diachronica_original.html:4767,True,,True,True,True,,,,,,,,,,none
15.2.6,Proto-Eskimo to Nunivak Yup’ik,Nunivak-Yup’ik-in,,index_diachronica_original.html:4768,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-Cː,,index_diachronica_original.html:4773,True,,True,True,,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-S,,index_diachronica_original.html:4774,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-s,,index_diachronica_original.html:4775,True,,,,,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-C+voice,,index_diachronica_original.html:4776,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-ɣ-ʁ,,index_diachronica_original.html:4777,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-ə_2,,index_diachronica_original.html:4779,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-i,,index_diachronica_original.html:4780,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-a,,index_diachronica_original.html:4781,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-F+voice,,index_diachronica_original.html:4782,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-F+voice_2,,index_diachronica_original.html:4783,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-t,,index_diachronica_original.html:4785,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-u,,index_diachronica_original.html:4786,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-ə_3,,index_diachronica_original.html:4787,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-v,,index_diachronica_original.html:4788,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-v_2,,index_diachronica_original.html:4789,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-u_2,,index_diachronica_original.html:4790,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-iv,,index_diachronica_original.html:4791,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-s_2,,index_diachronica_original.html:4792,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-dʒ,,index_diachronica_original.html:4793,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-ə_4,,index_diachronica_original.html:4794,True,,True,True,True,True,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-a_2,,index_diachronica_original.html:4795,True,,True,True,True,,,,,,,,,,none
15.2.7,Proto-Eskimo to Siberian Yup’ik,Siberian-Yup’ik-in,,index_diachronica_original.html:4796,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-Cː,,index_diachronica_original.html:4801,True,,True,True,,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-S,,index_diachronica_original.html:4803,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-s,,index_diachronica_original.html:4804,True,,True,True,,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-C+voice,,index_diachronica_original.html:4805,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-ɣ-ʁ,,index_diachronica_original.html:4806,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-ə,,index_diachronica_original.html:4807,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-ə_2,,index_diachronica_original.html:4808,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-i,,index_diachronica_original.html:4809,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-a,,index_diachronica_original.html:4810,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-v,,index_diachronica_original.html:4811,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-F+voice,,index_diachronica_original.html:4812,True,,True,True,True,,,,,,,,,,none
15.2.8,Proto-Eskimo to Unaaliq Yup’ik,Unaaliq-Yup’ik-F+voice_2,,index_diachronica_original.html:4813,True,,True,True,True,,,,,,,,,,none
