section_index,section_name,rule_id,alt_idx,source,ok,failure_class,error_token,suggested,expected,description
12.1.4,Proto-Abazgi to Bzyp Abkhaz,Bzyp-Abkhaz-tʃʷ-tʃʷʼ-dʒʷ,,index_diachronica_original.html:4185,1,,,,,
12.1.4,Proto-Abazgi to Bzyp Abkhaz,Bzyp-Abkhaz-”Vʕ-ʕ”V,,index_diachronica_original.html:4186,1,,,,,
12.1.4,Proto-Abazgi to Bzyp Abkhaz,Bzyp-Abkhaz-ʕʷ,,index_diachronica_original.html:4187,1,,,,,
12.1.4,Proto-Abazgi to Bzyp Abkhaz,Bzyp-Abkhaz-q-qʷ,,index_diachronica_original.html:4188,1,,,,,
12.1.5,Proto-Abazgi to Abzhywa Proper,Abzhywa-Proper-tʃʷʼ-tɕʼ-tɕʷʼ-dʒʷ-dʑ-dʑʷ,,index_diachronica_original.html:4193,1,,,,,
12.1.5,Proto-Abazgi to Abzhywa Proper,Abzhywa-Proper-ɕ-ɕʷ-ʑ-ʑʷ,,index_diachronica_original.html:4194,1,,,,,
12.1.5,Proto-Abazgi to Abzhywa Proper,Abzhywa-Proper-”Vʕ-ʕ”V,,index_diachronica_original.html:4195,1,,,,,
12.1.5,Proto-Abazgi to Abzhywa Proper,Abzhywa-Proper-ʕ-ʕʷ,,index_diachronica_original.html:4196,1,,,,,
12.1.5,Proto-Abazgi to Abzhywa Proper,Abzhywa-Proper-q-qʷ,,index_diachronica_original.html:4197,1,,,,,
12.1.6,Proto-Abazgi to Tsabal Abzhywa,Tsabal-Abzhywa-tʃʷ-tʃʷʼ-tɕʼ-tɕʷʼ-dʒʷ-dʑ-dʑʷ,,index_diachronica_original.html:4202,1,,,,,
12.1.6,Proto-Abazgi to Tsabal Abzhywa,Tsabal-Abzhywa-ɕ-ɕʷ-ʑ-ʑʷ,,index_diachronica_original.html:4203,1,,,,,
12.1.6,Proto-Abazgi to Tsabal Abzhywa,Tsabal-Abzhywa-”Vʕ-ʕ”V,,index_diachronica_original.html:4204,1,,,,,
12.1.6,Proto-Abazgi to Tsabal Abzhywa,Tsabal-Abzhywa-ʕ-ʕʷ,,index_diachronica_original.html:4205,1,,,,,
12.1.6,Proto-Abazgi to Tsabal Abzhywa,Tsabal-Abzhywa-q-qʷ,,index_diachronica_original.html:4206,1,,,,,
12.1.7,Proto-Abazgi to Khaltsys Sadz,Khaltsys-Sadz-tʃʷʼ-tɕʼ-tɕʷʼ-dʒʷ-dʑ-dʑʷ,,index_diachronica_original.html:4211,1,,,,,
12.1.7,Proto-Abazgi to Khaltsys Sadz,Khaltsys-Sadz-ɕ-ɕʷ-ʑ-ʑʷ,,index_diachronica_original.html:4212,1,,,,,
12.1.7,Proto-Abazgi to Khaltsys Sadz,Khaltsys-Sadz-”Vʕ-ʕ”V,,index_diachronica_original.html:4213,1,,,,,
12.1.7,Proto-Abazgi to Khaltsys Sadz,Khaltsys-Sadz-ʕʷ,,index_diachronica_original.html:4214,1,,,,,
12.1.7,Proto-Abazgi to Khaltsys Sadz,Khaltsys-Sadz-q-qʷ,,index_diachronica_original.html:4215,1,,,,,
12.1.8,Proto-Abazgi to Tswydzhy Sadz,Tswydzhy-Sadz-tʃʷʼ-tɕʼ-tɕʷʼ-dʒʷ-dʑ-dʑʷ,,index_diachronica_original.html:4220,1,,,,,
12.1.8,Proto-Abazgi to Tswydzhy Sadz,Tswydzhy-Sadz-ɕ-ʑ,,index_diachronica_original.html:4221,1,,,,,
12.1.8,Proto-Abazgi to Tswydzhy Sadz,Tswydzhy-Sadz-”Vʕ-ʕ”V,,index_diachronica_original.html:4222,1,,,,,
12.1.8,Proto-Abazgi to Tswydzhy Sadz,Tswydzhy-Sadz-ʕʷ,,index_diachronica_original.html:4223,1,,,,,
12.1.8,Proto-Abazgi to Tswydzhy Sadz,Tswydzhy-Sadz-q-qʷ,,index_diachronica_original.html:4224,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-f,,index_diachronica_original.html:4229,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-pʲː-pʲʼ-bʲ,,index_diachronica_original.html:4230,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-pʷ-pʷʲ-pʷʲʼ-bʷ-bʷʲ,,index_diachronica_original.html:4231,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-mˤ,,index_diachronica_original.html:4233,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-r-l,,index_diachronica_original.html:4234,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-l,,index_diachronica_original.html:4235,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tʷː-tʷʼ-dʷ,,index_diachronica_original.html:4236,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tʷʲ-tʷʲʼ,,index_diachronica_original.html:4237,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ts-tsː-dz,,index_diachronica_original.html:4238,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tsʲ-tsʲː-tsʲʼ-dzʲ,,index_diachronica_original.html:4239,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-sʲ-zʲ,,index_diachronica_original.html:4240,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,"Proto-Circassian-tsʷ-lʲ-qʲʷ,qˤʷ",,index_diachronica_original.html:4241,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tsʲʷ-tsʲʷ-dzʲʷ,,index_diachronica_original.html:4242,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-sʲʷ-zʲʷ,,index_diachronica_original.html:4243,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tʃ-tʃʼ-dʒ-dʑ,,index_diachronica_original.html:4244,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ʃ~ʃː,,index_diachronica_original.html:4245,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɕː-ʑ,,index_diachronica_original.html:4246,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tʃʷː-tʃʷʼ-dʒʷ,,index_diachronica_original.html:4247,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ʃʷː-ʒʷ,,index_diachronica_original.html:4248,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tcʷː-tɕʷʼ,,index_diachronica_original.html:4249,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɕʷ-ɕʷ-ʑʷ,,index_diachronica_original.html:4250,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɬː-tɬː-tɬʼ-dɮ,,index_diachronica_original.html:4251,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tɬʲ-tɬʲʼ-dɮʲ,,index_diachronica_original.html:4252,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tɬʷː-tɬʷʼ-dɮʷ,,index_diachronica_original.html:4253,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɬʷ-ɬʷː,,index_diachronica_original.html:4254,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-tɬʲʷ-tɬʲʷ-tɬʲʷ-dɮʲʷ,,index_diachronica_original.html:4255,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɬʲʷ~ɬʷː-ɮʲʷ,,index_diachronica_original.html:4256,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-k-kʼ-ɡ,,index_diachronica_original.html:4257,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-xʲ-ɣʲ,,index_diachronica_original.html:4258,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-xʷ,,index_diachronica_original.html:4259,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɡʲʷ-xʲʷ-ɣʲʷ?,,index_diachronica_original.html:4260,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-ɢ,,index_diachronica_original.html:4261,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-qʲʼ-ʁʲ,,index_diachronica_original.html:4262,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-qʷ,,index_diachronica_original.html:4263,1,,,,,
12.2,Proto-Northwest Caucasian to Proto-Circassian,Proto-Circassian-qʷʼ-ɢʷ,,index_diachronica_original.html:4264,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-tsʲ,,index_diachronica_original.html:4286,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-tsʷ,,index_diachronica_original.html:4287,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-tʃ-tɕ,,index_diachronica_original.html:4288,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-ʔʷ~qʼʷ,,index_diachronica_original.html:4289,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-dɮ,,index_diachronica_original.html:4290,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-dzʲ-dzʷ,,index_diachronica_original.html:4291,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-tsʲʼ,0,index_diachronica_original.html:4292,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-tsʲʼ,1,index_diachronica_original.html:4292,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-sʷ-ɕ,,index_diachronica_original.html:4293,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-xʷ-χʲ,,index_diachronica_original.html:4294,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-ɮ,,index_diachronica_original.html:4295,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-zʷ,0,index_diachronica_original.html:4296,1,,,,,
12.2.1,Proto-Circassian to Adyghe,Adyghe-zʷ,1,index_diachronica_original.html:4296,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-tsʲː,,index_diachronica_original.html:4301,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-tsʷ,,index_diachronica_original.html:4302,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-pː-tː-tsː-tsʷ-ʃː-tʃː-tɕː-kʲː-kʷː-qː~qχ-qʷː~qχʷ,,index_diachronica_original.html:4303,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-tʃʼ-tɬʼ,,index_diachronica_original.html:4304,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-tʃʷʼ~ʃʷʼ,,index_diachronica_original.html:4305,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-kʲʼ,,index_diachronica_original.html:4306,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-ʂː-ʃː,,index_diachronica_original.html:4307,1,,,,,
12.2.1.1,Adyghe to Abadzekh Adyghe,Abadzekh-Adyghe-sʼ-ʃʼ~ɕʼ,,index_diachronica_original.html:4308,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-tsʲ-tsʲː,,index_diachronica_original.html:4313,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-kʲː-kʲʼ-ɡʲ,,index_diachronica_original.html:4314,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-tsʷː,,index_diachronica_original.html:4315,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-qː~χ-qʷː~qχʷ,,index_diachronica_original.html:4316,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-tsʷʼ~ʃʷʼ,,index_diachronica_original.html:4317,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-tɬʼ,,index_diachronica_original.html:4318,1,,,,,
12.2.1.2,Adyghe to Bzhedug Adyghe,Bzhedug-Adyghe-sʼ-ʃʼ~ɕʼ,,index_diachronica_original.html:4319,1,,,,,
12.2.1.3,Adyghe to Shapsug Adyghe,Shapsug-Adyghe-tsʲː-tsʷ-tʃ-tɕ,,index_diachronica_original.html:4324,1,,,,,
12.2.1.3,Adyghe to Shapsug Adyghe,Shapsug-Adyghe-pː-tː-tsː-tsʷː-ʃː-tsː-tcː-kʲː-kʷː-qː~qχ-qʷː~qχʷ,,index_diachronica_original.html:4325,1,,,,,
12.2.1.3,Adyghe to Shapsug Adyghe,Shapsug-Adyghe-pʷʼ-tʷʼ-tsʼ-tsʷʼ~ʃʷʼ,,index_diachronica_original.html:4326,1,,,,,
12.2.1.3,Adyghe to Shapsug Adyghe,Shapsug-Adyghe-tɬʼ,,index_diachronica_original.html:4327,1,,,,,
12.2.1.3,Adyghe to Shapsug Adyghe,Shapsug-Adyghe-ʂː-ʃː,,index_diachronica_original.html:4328,1,,,,,
12.2.1.3,Adyghe to Shapsug Adyghe,Shapsug-Adyghe-sʼ-ʃʼ~ɕʼ,,index_diachronica_original.html:4329,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-tsʲː-tsʷ,,index_diachronica_original.html:4334,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-kʲː-kʲʼ-kʷː-ɡʲ,,index_diachronica_original.html:4335,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-q-qʷ,,index_diachronica_original.html:4336,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-pː-tː-tsː-tsʷː-ʃː-tʃː-tɕː,,index_diachronica_original.html:4337,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-qː~qχ-qʷː~qχʷ,,index_diachronica_original.html:4338,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-tsʲʼ-tsʷʼ~ʃʷʼ,,index_diachronica_original.html:4339,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-tɬʼ,,index_diachronica_original.html:4340,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-ʂː-ʃː,,index_diachronica_original.html:4341,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-ɣ,0,index_diachronica_original.html:4342,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-ɣ,1,index_diachronica_original.html:4342,1,,,,,
12.2.1.4,Adyghe to Temirgoy Adyghe,Temirgoy-Adyghe-sʼ-ʃʼ~ɕʼ,,index_diachronica_original.html:4343,1,,,,,
12.2.2,Proto-Circassian to Kabardian,"Kabardian-tsʲː-tsʷ-tʃ,tɕ",,index_diachronica_original.html:4360,1,,,,,
12.2.2,Proto-Circassian to Kabardian,Kabardian-kʲ,,index_diachronica_original.html:4361,1,,,,,
12.2.2,Proto-Circassian to Kabardian,Kabardian-ʔ~qʼ,,index_diachronica_original.html:4362,1,,,,,
12.2.2,Proto-Circassian to Kabardian,"Kabardian-pː-tː-tsː-tsʷː-ʃː-tʃː,tɕː-kʷː-qː~qχ-qʷː~qχʷ",,index_diachronica_original.html:4363,1,,,,,
12.2.2,Proto-Circassian to Kabardian,Kabardian-dɮ-dzʲ-dzʷ-dʑ-ɡʲ,,index_diachronica_original.html:4364,1,,,,,
12.2.2,Proto-Circassian to Kabardian,Kabardian-tsʲʼ-tʃʷʼ~ʃʷʼ-tʃʼ-tɕʼ-tɬʼ-kʲʼ,,index_diachronica_original.html:4365,1,,,,,
12.2.2,Proto-Circassian to Kabardian,"Kabardian-sʷ-zʷ-ʃ,ʂ-ʑ,ʐ,ɣʲ-ʑ-χʲ",,index_diachronica_original.html:4366,1,,,,,
12.2.2,Proto-Circassian to Kabardian,Kabardian-ʂː-ʃː,,index_diachronica_original.html:4367,1,,,,,
12.2.2,Proto-Circassian to Kabardian,Kabardian-sʼ?-ʃʼ~ɕʼ,,index_diachronica_original.html:4368,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-pʲː-bʲ,,index_diachronica_original.html:4373,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-pʲʼ,,index_diachronica_original.html:4374,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,"Ubykh-pʷ,bʷ",,index_diachronica_original.html:4375,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-pʲː,0,index_diachronica_original.html:4376,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-pʲː,1,index_diachronica_original.html:4376,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-pʷʲ-bʷʲ,,index_diachronica_original.html:4377,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,"Ubykh-r,l-lʲ",,index_diachronica_original.html:4380,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-l-lʲ,0,index_diachronica_original.html:4381,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-l-lʲ,1,index_diachronica_original.html:4381,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-r-rʲ,,index_diachronica_original.html:4382,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-zʲ-zʷ,,index_diachronica_original.html:4384,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-sʷʲ-zʷʲ-tsʷʲʼ-dzʷʲ,,index_diachronica_original.html:4385,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tʃʼ-dʒ,,index_diachronica_original.html:4386,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ʃ~ʃː-ʒ,,index_diachronica_original.html:4387,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɕː-tɕː,,index_diachronica_original.html:4388,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ʃʷː-ʒʷ-tʃʷʼ-dʒ,,index_diachronica_original.html:4389,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tɕʷː-tɕʷʼ,,index_diachronica_original.html:4390,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɕʷ-ɕʷː-ʑʷ,,index_diachronica_original.html:4391,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tɬ-tɬː-tɬʼ-dɮ,,index_diachronica_original.html:4392,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɬː,,index_diachronica_original.html:4393,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tɬʲ-tɬʲʼ-dɮʲ,,index_diachronica_original.html:4394,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɬʲ~ɬʲʼː,,index_diachronica_original.html:4395,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɮ,,index_diachronica_original.html:4396,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tɬʼ,,index_diachronica_original.html:4397,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,"Ubykh-ɮʲ,lʲ",,index_diachronica_original.html:4398,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tɬʷː-tɬʷʼ-dɮʷ,,index_diachronica_original.html:4399,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɬʷ-ɬʷː,,index_diachronica_original.html:4400,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-tɬʷʲ-tɬʷʲː-tɬʷʲʼ-dɮʷʲ,,index_diachronica_original.html:4401,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɬʷʲ~ɬʷː-ɮʷʲ,,index_diachronica_original.html:4402,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-k-kʼ-ɡ-x-ɣ,,index_diachronica_original.html:4403,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-xʲ-ɣʲ,,index_diachronica_original.html:4404,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-kʷː-xʷ,,index_diachronica_original.html:4405,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-kʲʷː-xʲʷ-ɣʲʷ?,,index_diachronica_original.html:4406,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-ɣ,,index_diachronica_original.html:4407,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-qʲːʼ-ɢʲ-χʲ,,index_diachronica_original.html:4408,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-qʷː-ɢʷ,,index_diachronica_original.html:4409,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-qʲʷ-qʲʷː-qʲʷʼ-ɢʲʷ-χʲʷ-ʁʲʷ,,index_diachronica_original.html:4410,1,,,,,
12.3,Proto-Northwest Caucasian to Ubykh,Ubykh-qˤʲ,,index_diachronica_original.html:4411,1,,,,,
13.2,Proto-Chumash to Cruzeño,Cruzeño-k,,index_diachronica_original.html:4443,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-w,,index_diachronica_original.html:4495,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-w_2,,index_diachronica_original.html:4496,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-k-ʃk,,index_diachronica_original.html:4497,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-t,,index_diachronica_original.html:4498,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-t_2,0,index_diachronica_original.html:4499,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-t_2,1,index_diachronica_original.html:4499,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-rt,,index_diachronica_original.html:4500,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-p,,index_diachronica_original.html:4501,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-s,,index_diachronica_original.html:4502,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-s_2,,index_diachronica_original.html:4503,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-s_3,,index_diachronica_original.html:4504,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-s_4,,index_diachronica_original.html:4505,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-s_5,,index_diachronica_original.html:4506,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-r̀,,index_diachronica_original.html:4507,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-ŕ,,index_diachronica_original.html:4508,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-n-nː-rn,,index_diachronica_original.html:4509,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-nː,,index_diachronica_original.html:4510,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-nr̀,,index_diachronica_original.html:4511,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-l-lː,,index_diachronica_original.html:4512,1,,,,,
14.1,Proto-Elamo-Dravidian to Proto-Dravidian,Proto-Dravidian-l,,index_diachronica_original.html:4513,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,"Achaemanid-Elamite-i,e,u",,index_diachronica_original.html:4519,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-e,0,index_diachronica_original.html:4520,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-e,1,index_diachronica_original.html:4520,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-w,,index_diachronica_original.html:4521,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-k-ŋk-ŋkː,,index_diachronica_original.html:4522,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-mp,,index_diachronica_original.html:4523,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-c,,index_diachronica_original.html:4524,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-ɲc,,index_diachronica_original.html:4525,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-l,,index_diachronica_original.html:4529,1,,,,,
14.2,Proto-Elamo-Dravidian to Achaemanid Elamite,Achaemanid-Elamite-v,,index_diachronica_original.html:4530,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-aj,,index_diachronica_original.html:4538,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-avu-aji,,index_diachronica_original.html:4539,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-i-u,,index_diachronica_original.html:4540,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,"Colloquial-Tamil-k,v",,index_diachronica_original.html:4541,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-aː-eː-iː-oː-uː,,index_diachronica_original.html:4542,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,"Colloquial-Tamil-am-an-aːm,aːn",,index_diachronica_original.html:4543,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,"Colloquial-Tamil-om,on-em,en-oːm,oːn-eːm,eːn",,index_diachronica_original.html:4544,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-um,,index_diachronica_original.html:4545,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-∅,,index_diachronica_original.html:4546,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,"Colloquial-Tamil-ɭ,ɽ",,index_diachronica_original.html:4547,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-r,,index_diachronica_original.html:4550,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-ɽ,,index_diachronica_original.html:4551,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,"Colloquial-Tamil-ɾ,l,ɭ",,index_diachronica_original.html:4552,1,,,,,
14.3.1,Standard Tamil to Colloquial Tamil,Colloquial-Tamil-i-u_2,,index_diachronica_original.html:4553,1,,,,,
