section_index,section_name,rule_id,alt_idx,source,ok,failure_class,error_token,suggested,expected,description
17.5.1,Proto-Indo-European to Old Irish,Old-Irish-p-t-k-kʷ-b-d-ɡ-m-n-l-r-s,,index_diachronica_original.html:5521,False,unknown_grouping,M,,,"Syntax Error: Unknown grouping 'M'. Known groupings are (C)onsonant, (O)bstruent, (S)onorant, (P)losive, (F)ricative, (L)iquid, (N)asal, (G)lide, and (V)owel | p t k kʷ b d ɡ m n l r s > f θ x xʷ v ð ɣ M N L [+son,-syll] h / V(#)_{[+son,-syll],V} | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,Old-Irish-p-t-k-kʷ-b-d-ɡ-∅,,index_diachronica_original.html:5525,False,segments_before_word,,,,"Syntax Error: Cannot have segments before the beginning of a word | p t k kʷ b d ɡ > b d ɡ ɡʷ mb nd ŋɡ n / n#_V:[+stress] | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,Old-Irish-—-o,,index_diachronica_original.html:5532,False,expected_ipa,(,,IPA character,"Syntax Error: Expected an IPA character, Primative or Matrix, but received '(' | o > a / _{(C,0),u}# | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,"Old-Irish-—-p,t_2",,index_diachronica_original.html:5550,False,missing_slash_output_env,),,end of line,"Syntax Error: Expected end of line, received ')'. Did you forget a '/' between the output and environment? | {p,t} > ∅ / #s_ // #_) | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,"Old-Irish-—-l,hl-l,hr-lp,s,n-rp,s-ln",,index_diachronica_original.html:5555,False,missing_slash_output_env,(,,end of line,"Syntax Error: Expected end of line, received '('. Did you forget a '/' between the output and environment? | {l,h}l {l,h}r l{p,s,n} r{p,s} ln > l:[+long] r:[+long] l:[+long] r:[+long] (l:[+long]?) / []_ | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,Old-Irish-V,,index_diachronica_original.html:5557,False,expected_number,j,,number,"Syntax Error: Expected number, but received j | V > ∅ / C_# // C = j | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,Old-Irish-C…C,,index_diachronica_original.html:5558,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | C(..)C > ∅ / _# // /l r/ and clusters containing them | ^ @ Rule 1, Line 1"
17.5.1,Proto-Indo-European to Old Irish,Old-Irish-V_3,,index_diachronica_original.html:5570,False,nested_brackets,,,,"Syntax Error: Cannot have nested brackets of the same type | V > ∅ / #%%(_)%(%(_)%) // _[-stress] | ^ @ Rule 1, Line 1"
17.5.2,Proto-Celtic to Middle Welsh,Middle-Welsh-V,,index_diachronica_original.html:5581,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V > ə / _(C)#, also in proclitics | ^ @ Rule 1, Line 1"
17.5.2,Proto-Celtic to Middle Welsh,Middle-Welsh-V_4,,index_diachronica_original.html:5599,False,unknown_feature,intertonic,anterior,,"Syntax Error: Unknown feature 'intertonic'. Did you mean anterior? | V > ∅ / _[+intertonic] | ^^^^^^^^^^^ @ Rule 1, Line 1"
17.5.2,Proto-Celtic to Middle Welsh,Middle-Welsh-mp-nt-ŋk,,index_diachronica_original.html:5609,False,unknown_character,̊,,,"Syntax Error: Unknown character '̊' | mp nt ŋk > m̥ n̥ ŋ̊ | ^ @ Rule 1, Line 1"
17.7.1,Common Germanic to Gothic,Gothic-—-V-long,,index_diachronica_original.html:5656,False,expected_number,u,,number,"Syntax Error: Expected number, but received u | V[- long] > ∅ / _# // V = u | ^ @ Rule 1, Line 1"
17.7.1,Common Germanic to Gothic,Gothic-—-V-long_2,,index_diachronica_original.html:5657,False,expected_number,u,,number,"Syntax Error: Expected number, but received u | V[- long] > ∅ / %_C# // V = u | ^ @ Rule 1, Line 1"
17.7.1,Common Germanic to Gothic,Gothic-iw,,index_diachronica_original.html:5661,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | iw > ju / [- stress] | ^ @ Rule 1, Line 1"
17.7.1,Common Germanic to Gothic,Gothic-z,,index_diachronica_original.html:5683,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | z > s / _#, thoughthough it | ^ @ Rule 1, Line 1"
17.7.1,Common Germanic to Gothic,Gothic-s_3,,index_diachronica_original.html:5686,False,expected_underscore,",",,_,"Syntax Error: Expected '_', but received ',' | s > ∅ / , though this seems to have been less common | ^ @ Rule 1, Line 1"
17.7.2,Common Germanic to West Germanic,West-Germanic-C,,index_diachronica_original.html:5693,False,expected_number,r,,number,"Syntax Error: Expected number, but received r | C > C:[+long] / _j // C = r | ^ @ Rule 1, Line 1"
17.7.2.1,West Germanic to Anglo-Frisian,Anglo-Frisian-a_2,,index_diachronica_original.html:5702,False,expected_underscore,",",,_,"Syntax Error: Expected '_', but received ',' | a > æ:[+long] / short only, includes diphthongs // V:[+back] or *ã in next syllable | ^ @ Rule 1, Line 1"
17.7.2.1,West Germanic to Anglo-Frisian,Anglo-Frisian-æu,,index_diachronica_original.html:5706,False,missing_slash_output_env,),,end of line,"Syntax Error: Expected end of line, received ')'. Did you forget a '/' between the output and environment? | au > a / _V:[+back] in general?) | ^ @ Rule 1, Line 2"
17.7.2.1,West Germanic to Anglo-Frisian,Anglo-Frisian-a_3,,index_diachronica_original.html:5711,False,expected_underscore,*,,_,"Syntax Error: Expected '_', but received '*' | a > æ // _N or if nasalized, or if *V:[+back] or *ã in next syllable | ^ @ Rule 1, Line 1"
17.7.2.1,West Germanic to Anglo-Frisian,"Anglo-Frisian-i,u",,index_diachronica_original.html:5713,False,syntax_other,,,,"Syntax Error: Only a segment, matrix, group, or reference can be negated | {i,u} > ∅ / -# // VC_ | ^^ @ Rule 1, Line 1"
17.7.2.1.2,Old English to Kentish Middle English,Kentish-Middle-English-ɑ-e-o,,index_diachronica_original.html:5738,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | ɑ e o > ɑ:[+long] ɛ:[+long] o:[+long] / _ %[+lo] // #% with the following % containing i:[+long] or ending in one of /m n r l/ | ^ @ Rule 1, Line 1"
17.7.2.1.2,Old English to Kentish Middle English,Kentish-Middle-English-Vː_2,,index_diachronica_original.html:5740,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V:[+long] > V[-long] / #% before a % with i:[+long] | ^ @ Rule 1, Line 1"
17.7.2.1.3,Old English to Midlands Middle English,Midlands-Middle-English-ɑ-e-o,,index_diachronica_original.html:5760,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | ɑ e o > ɑ:[+long] ɛ:[+long] o:[+long] / _ %[+lo] // #% with the following % containing i:[+long] or ending in one of /m n r l/ | ^ @ Rule 1, Line 1"
17.7.2.1.3,Old English to Midlands Middle English,Midlands-Middle-English-Vː_2,,index_diachronica_original.html:5761,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V:[+long] > V[-long] / #% before a % with i:[+long] | ^ @ Rule 1, Line 1"
17.7.2.1.4,Midlands Middle English to Early Modern English,Early-Modern-English-ʊ,,index_diachronica_original.html:5771,False,invalid_ipa,,,,"Syntax Error: Could not get value of IPA 'ǃ'. | ʊ > ɤ ! C:[+labial]_ and _l | ^ @ Rule 1, Line 1"
17.7.2.1.4,Midlands Middle English to Early Modern English,Early-Modern-English-a_2,,index_diachronica_original.html:5780,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | a > æ / else | ^ @ Rule 1, Line 1"
17.7.2.1.5,Early Modern English to American English,American-English-w,,index_diachronica_original.html:5803,False,syntax_other,{,,:,"Syntax Error: Expected ':', but received '{' | w > ∅ / C_ɹ for some C ({toward,towards}, {quart,quarter}, sword) | ^ @ Rule 1, Line 1"
17.7.2.1.6,Early Modern English to Australian English,Australian-English-ɫ,,index_diachronica_original.html:5821,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | ɫ > əɫ // if one of the above vowel changes after the formation of ɫ apply | ^ @ Rule 1, Line 1"
17.7.2.1.6,Early Modern English to Australian English,Australian-English-æ_2,,index_diachronica_original.html:5839,False,expected_ipa,//,,IPA character,"Syntax Error: Expected an IPA character, Primative or Matrix, but received '//' | æ > æ:[+long] / _{n,m,ɡ,ɫ$ // _n,m,ɡ,ɫ}${j,w} or a form of a strong verb | ^^ @ Rule 1, Line 1"
17.7.2.1.6,Early Modern English to Australian English,Australian-English-æ_3,,index_diachronica_original.html:5840,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | æ > æ:[+long] / _d // form of a strong verb | ^ @ Rule 1, Line 1"
17.7.2.1.8,Old English to Northern Middle English,Northern-Middle-English-ɑ-e-o,,index_diachronica_original.html:5868,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | ɑ e o > ɑ:[+long] ɛ:[+long] o:[+long] / _ %[+lo] // #% with the following % containing i:[+long] or ending in one of /m n r l/ | ^ @ Rule 1, Line 1"
17.7.2.1.8,Old English to Northern Middle English,Northern-Middle-English-Vː_2,,index_diachronica_original.html:5870,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V:[+long] > V[-long] / #% before a % with i:[+long] | ^ @ Rule 1, Line 1"
17.7.2.1.12,Old English to Southern Middle English,Southern-Middle-English-ɑ-e-o,,index_diachronica_original.html:5998,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | ɑ e o > ɑ:[+long] ɛ:[+long] o:[+long] / _ %[+lo] // #% with the following % containing i:[+long] or ending in one of /m n r l/ | ^ @ Rule 1, Line 1"
17.7.2.1.12,Old English to Southern Middle English,Southern-Middle-English-Vː_2,,index_diachronica_original.html:6000,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V:[+long] > V[-long] / #% before a % with i:[+long] | ^ @ Rule 1, Line 1"
17.7.2.1.12,Old English to Southern Middle English,Southern-Middle-English-e,,index_diachronica_original.html:6006,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | e > ∅ / if another e one syllable previous | ^ @ Rule 1, Line 1"
17.7.2.1.13,Middle English to Yola,Yola-F,,index_diachronica_original.html:6014,False,expected_number,ʍ,,number,"Syntax Error: Expected number, but received ʍ | F > F[+ voice] / #_ // F = ʍ | ^ @ Rule 1, Line 1"
17.7.2.2,West Germanic to Old Low Franconian,Old-Low-Franconian-uː_3,,index_diachronica_original.html:6049,False,missing_slash_output_env,),,end of line,"Syntax Error: Expected end of line, received ')'. Did you forget a '/' between the output and environment? | ʉ:[+long] > ʉw / _V) | ^ @ Rule 1, Line 2"
17.7.2.2.1,Old Low Franconian to Middle Dutch,Middle-Dutch-V-long-+stress,,index_diachronica_original.html:6067,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V[-long +stress] > V:[+long] / open syllables | ^ @ Rule 1, Line 1"
17.7.2.3,Middle High German to Standard German,Standard-German-uː-yː-iː,,index_diachronica_original.html:6109,False,expected_underscore,",",,_,"Syntax Error: Expected '_', but received ',' | u:[+long] y:[+long] i:[+long] > ou øy ei // in certain unstressed endings and monosyllables, _C{C,V,#} , and Low German borrowings | ^ @ Rule 1, Line 1"
17.7.2.3,Middle High German to Standard German,Standard-German-V_4,,index_diachronica_original.html:6119,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V > V:[+long] / by analogy in some cases | ^ @ Rule 1, Line 1"
17.7.2.3,Middle High German to Standard German,Standard-German-ə,,index_diachronica_original.html:6120,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | ə > ∅ / _[-stress], but not in every case | ^ @ Rule 1, Line 1"
17.7.2.3,Middle High German to Standard German,Standard-German-∅,,index_diachronica_original.html:6121,False,unknown_grouping,M,,,"Syntax Error: Unknown grouping 'M'. Known groupings are (C)onsonant, (O)bstruent, (S)onorant, (P)losive, (F)ricative, (L)iquid, (N)asal, (G)lide, and (V)owel | ∅ > ə / M_r$ | ^ @ Rule 1, Line 1"
17.7.3,Common Germanic to Proto-Norse,"Proto-Norse-æ,eːwa",,index_diachronica_original.html:6165,False,nested_brackets,,,,"Syntax Error: Cannot have nested brackets of the same type | {æ,e}:[+long](w(a)) > a:[+long] | ^ @ Rule 1, Line 1"
17.7.3,Common Germanic to Proto-Norse,Proto-Norse-wuː-iː,,index_diachronica_original.html:6172,False,expected_number,N,,number,"Syntax Error: Expected number, but received N | {wu,wu:[+long],u,u:[+long]} {i,i:[+long]} > {wo,wo:[+long],o,o:[+long]} {e,e:[+long]} / _(C)(C)a // CC = NC or one C = {ʀ,j} | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,Old-Norse-ʀ,,index_diachronica_original.html:6199,False,missing_slash_output_env,_,,end of line,"Syntax Error: Expected end of line, received '_'. Did you forget a '/' between the output and environment? | ʀ > r_n | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,Old-Norse-a_4,,index_diachronica_original.html:6204,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | a > u / $u / // :{#_#, #<.._>}: | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,Old-Norse-waː-naː,,index_diachronica_original.html:6205,False,segments_before_word,,,,"Syntax Error: Cannot have segments before the beginning of a word | wa:[+long] na:[+long] > o:[+long] no:[+long] / $u in #% | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,"Old-Norse-B,E",,index_diachronica_original.html:6210,False,expected_number,ɒ,,number,"Syntax Error: Expected number, but received ɒ | {V:[+back],V:[+front]} > ∅ / CC_{ʀ,s,t,θ}# // V:[+back] = ɒ | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,"Old-Norse-B,E_2",,index_diachronica_original.html:6215,False,expected_number,ɒ,,number,"Syntax Error: Expected number, but received ɒ | {V:[+back],V:[+front]} > ∅ / CC_%# // V:[+back] = ɒ | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,"Old-Norse-B,E_3",,index_diachronica_original.html:6219,False,expected_number,ɒ,,number,"Syntax Error: Expected number, but received ɒ | {V:[+back],V:[+front]} > ∅ / _%# // V:[+back] = ɒ | ^ @ Rule 1, Line 1"
17.7.3.1,Proto-Norse to Old Norse,Old-Norse-k_3,,index_diachronica_original.html:6241,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | k > ∅ / s_l,t | ^ @ Rule 1, Line 1"
17.7.3.1.1,Old Norse to Early Icelandic,Early-Icelandic-O,,index_diachronica_original.html:6361,False,syntax_other,α,,ASCII character,"Syntax Error: Expected ASCII character, but received 'α' | O:[α PLACE] > ∅ / {F:[- α PLACE],r,l}_O | ^ @ Rule 1, Line 1"
17.7.3.1.1,Old Norse to Early Icelandic,Early-Icelandic-r,,index_diachronica_original.html:6366,False,expected_underscore,//,,_,"Syntax Error: Expected '_', but received '//' | r > r̥ / P[- voice] // _# | ^^ @ Rule 1, Line 1"
17.7.3.1.1,Old Norse to Early Icelandic,Early-Icelandic-V_2,,index_diachronica_original.html:6379,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | V > V:[+long] // _CCV, in polysyllables | ^ @ Rule 1, Line 1"
17.7.3.1.1,Old Norse to Early Icelandic,"Early-Icelandic-n̥n,nn̥",,index_diachronica_original.html:6380,False,expected_ipa,>,,IPA character,"Syntax Error: Expected an IPA character, Primative or Matrix, but received '>' | {n̥n,nn̥ > tn̥ / V_ | ^ @ Rule 1, Line 1"
17.7.3.1.1,Old Norse to Early Icelandic,"Early-Icelandic-r̥n,r̥n̥,rn̥",,index_diachronica_original.html:6385,False,expected_ipa,>,,IPA character,"Syntax Error: Expected an IPA character, Primative or Matrix, but received '>' | {r̥n,r̥n̥,rn̥ > tn̥ | ^ @ Rule 1, Line 1"
17.7.3.1.1,Old Norse to Early Icelandic,"Early-Icelandic-ɬl,ɬː",,index_diachronica_original.html:6389,False,expected_ipa,>,,IPA character,"Syntax Error: Expected an IPA character, Primative or Matrix, but received '>' | {ɬl,ɬ:[+long] > tɬ | ^ @ Rule 1, Line 1"
17.7.3.1.2,Old Norse to Orkney Norn,Orkney-Norn-ð_2,,index_diachronica_original.html:6425,False,syntax_other,,,,"Syntax Error: Output cannot be empty. Use `*` or '∅' to indicate deletion | ð > /{a,V:[+front]}_ | ^ @ Rule 1, Line 1"
17.7.3.1.2,Old Norse to Orkney Norn,Orkney-Norn-l_3,,index_diachronica_original.html:6433,False,stuff_after_word_bound,,,,"Syntax Error: Cannot have segments after the end of a word | l > ∅ / _# ? | ^ @ Rule 1, Line 1"
17.7.3.1.3,Old Norse to Shetland Norn,Shetland-Norn-ɒ_2,,index_diachronica_original.html:6518,False,syntax_other,,,,"Syntax Error: Feature 'alveolar' has no modifier | ɒ > ø / _O[+cor,+anterior,+dist/alveolar] | ^^^^^^^^ @ Rule 1, Line 1"
17.7.3.1.3,Old Norse to Shetland Norn,Shetland-Norn-a,,index_diachronica_original.html:6521,False,syntax_other,,,,"Syntax Error: Feature 'alveolar' has no modifier | a > ∅ / C[+cor,+anterior,+dist/alveolar]_u | ^^^^^^^^ @ Rule 1, Line 1"
17.7.3.1.3,Old Norse to Shetland Norn,Shetland-Norn-a_2,0,index_diachronica_original.html:6522,False,expected_number,w,,number,"Syntax Error: Expected number, but received w | a > o / _{C:[-front,+back,+hi,-lo],r} // C:[-front,+back,+hi,-lo] = w ?) | ^ @ Rule 1, Line 1"
17.7.3.1.3,Old Norse to Shetland Norn,Shetland-Norn-a_2,1,index_diachronica_original.html:6522,False,expected_number,w,,number,"Syntax Error: Expected number, but received w | a > ɔ / _{C:[-front,+back,+hi,-lo],r} // C:[-front,+back,+hi,-lo] = w ?) | ^ @ Rule 1, Line 1"
17.7.3.1.3,Old Norse to Shetland Norn,Shetland-Norn-yː,,index_diachronica_original.html:6528,False,syntax_other,,,,"Syntax Error: Feature 'alveolar' has no modifier | y:[+long] > ø / _O[+cor,+anterior,+dist/alveolar] | ^^^^^^^^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,"Proto-Indo-Iranian-h1,h3",,index_diachronica_original.html:6825,False,empty_io_panic,,,,"Syntax Error: The output of a deletion rule must only contain `*` or `∅` | {h,ɣʷ} > *[-place] | ^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,Proto-Indo-Iranian-*H,,index_diachronica_original.html:6826,False,empty_io_panic,,,,"Syntax Error: The input of an insertion rule must only contain `*` or `∅` | *[-place] > ∅ / P_ | ^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,Proto-Indo-Iranian-s,,index_diachronica_original.html:6828,False,expected_underscore,",",,_,"Syntax Error: Expected '_', but received ',' | s > ʃ / :{u,i,l,r,C:[-front,+back,+hi,-lo],C:[+front,+hi,-lo]}: | ^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,Proto-Indo-Iranian-Bʱ1P2,,index_diachronica_original.html:6830,False,unknown_character,₁,,,"Syntax Error: Unknown character '₁' | V:[+back]ʱ₁P=2 > B=1 V:[+back]ʱ₂ | ^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,Proto-Indo-Iranian-BʱBʱ,,index_diachronica_original.html:6831,False,prose_or_expected_arrow,,,,"Syntax Error: Expected '>', '->' or '=>', but received 'ʱ' | V:[+back,+spread,+voice]V:[+back]ʱ > V:[+back]V:[+back,+spread,+voice] | ^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,Proto-Indo-Iranian-k-ɡ-ɡʱ,,index_diachronica_original.html:6837,False,expected_underscore,",",,_,"Syntax Error: Expected '_', but received ',' | k ɡ ɡʱ > c ɟ ɟʱ / _e,i,j | ^ @ Rule 1, Line 1"
17.10,Proto-Indo-European to Proto-Indo-Iranian,"Proto-Indo-Iranian-e,o,o2,N̊",,index_diachronica_original.html:6839,False,unknown_character,₂,,,"Syntax Error: Unknown character '₂' | {e,o,o₂,N̊} > a | ^ @ Rule 1, Line 1"
17.10.1,Proto-Indo-Iranian to Proto-Indo-Aryan,Proto-Indo-Aryan-h2,,index_diachronica_original.html:6846,False,empty_io_panic,,,,"Syntax Error: The output of a deletion rule must only contain `*` or `∅` | x > *[-place] | ^ @ Rule 1, Line 1"
17.10.1,Proto-Indo-Iranian to Proto-Indo-Aryan,Proto-Indo-Aryan-R̊H,,index_diachronica_original.html:6848,False,unknown_character,̊,,,"Syntax Error: Unknown character '̊' | R̊[-place] > {u,i}[+son,-syll] / _V | ^ @ Rule 1, Line 1"
17.10.1,Proto-Indo-Iranian to Proto-Indo-Aryan,Proto-Indo-Aryan-R̊H_2,,index_diachronica_original.html:6849,False,unknown_character,̊,,,"Syntax Error: Unknown character '̊' | R̊[-place] > {u,i}:[+long][+son,-syll] / _C | ^ @ Rule 1, Line 1"
17.10.1,Proto-Indo-Iranian to Proto-Indo-Aryan,Proto-Indo-Aryan-t-dʱ-n,,index_diachronica_original.html:6852,False,unknown_character,̣,,,"Syntax Error: Unknown character '̣' | t {d,dʱ} n > ʈ {ɖ,ɖʱ} ɳ / C̣_ // _r | ^ @ Rule 1, Line 1"
17.10.1,Proto-Indo-Iranian to Proto-Indo-Aryan,Proto-Indo-Aryan-s-t-dʱ-n,,index_diachronica_original.html:6853,False,unknown_character,̣,,,"Syntax Error: Unknown character '̣' | s t {d,dʱ} n > ʂ ʈ {ɖ,ɖʱ} ɳ / _C̣ | ^ @ Rule 1, Line 1"
17.10.1.1,Proto-Indo-Aryan to Central Middle Indo-Aryan,Central-Middle-Indo-Aryan-C,,index_diachronica_original.html:6877,False,incomplete_matrix,,,,"Runtime Error: An incomplete matrix cannot be inserted | C > C[+voice] / V_V | ^^^^^^^^ @ Rule 1, Line 1"
17.10.1.1,Proto-Indo-Aryan to Central Middle Indo-Aryan,Central-Middle-Indo-Aryan-Cn,,index_diachronica_original.html:6888,False,expected_number,d,,number,"Syntax Error: Expected number, but received d | Cn > CC / V_V // C = dʒ | ^ @ Rule 1, Line 1"
17.10.1.2,Proto-Indo-Aryan to Eastern Middle Indo-Aryan,Eastern-Middle-Indo-Aryan-C,,index_diachronica_original.html:6898,False,incomplete_matrix,,,,"Runtime Error: An incomplete matrix cannot be inserted | C > C[+voice] / V_V | ^^^^^^^^ @ Rule 1, Line 1"
17.10.1.2,Proto-Indo-Aryan to Eastern Middle Indo-Aryan,Eastern-Middle-Indo-Aryan-Cn,,index_diachronica_original.html:6911,False,expected_number,d,,number,"Syntax Error: Expected number, but received d | Cn > CC / V_V // C = dʒ | ^ @ Rule 1, Line 1"
17.10.1.3,Proto-Indo-Aryan to Northwestern Middle Indo-Aryan,Northwestern-Middle-Indo-Aryan-C,,index_diachronica_original.html:6921,False,incomplete_matrix,,,,"Runtime Error: An incomplete matrix cannot be inserted | C > C[+voice] / V_V | ^^^^^^^^ @ Rule 1, Line 1"
17.10.1.3,Proto-Indo-Aryan to Northwestern Middle Indo-Aryan,Northwestern-Middle-Indo-Aryan-Cn,,index_diachronica_original.html:6933,False,expected_number,d,,number,"Syntax Error: Expected number, but received d | Cn > CC / V_V // C = dʒ | ^ @ Rule 1, Line 1"
17.10.1.4,Proto-Indo-Aryan to Western Middle Indo-Aryan,Western-Middle-Indo-Aryan-C,,index_diachronica_original.html:6943,False,incomplete_matrix,,,,"Runtime Error: An incomplete matrix cannot be inserted | C > C[+voice] / V_V | ^^^^^^^^ @ Rule 1, Line 1"
17.10.1.4,Proto-Indo-Aryan to Western Middle Indo-Aryan,Western-Middle-Indo-Aryan-Cn,,index_diachronica_original.html:6954,False,expected_number,d,,number,"Syntax Error: Expected number, but received d | Cn > CC / V_V // C = dʒ | ^ @ Rule 1, Line 1"
17.10.1.5,Proto-Indo-Aryan to Vedic Sanskrit,"Vedic-Sanskrit-s,ʂ",,index_diachronica_original.html:6960,False,stuff_after_word_bound,,,,"Syntax Error: Cannot have segments after the end of a word | {s,ʂ} > h / _#C[- voice] | ^ @ Rule 1, Line 1"
17.10.1.5,Proto-Indo-Aryan to Vedic Sanskrit,"Vedic-Sanskrit-s,ʂ_2",,index_diachronica_original.html:6961,False,stuff_after_word_bound,,,,"Syntax Error: Cannot have segments after the end of a word | {s,ʂ} > r / _#C[+ voice] | ^ @ Rule 1, Line 1"
17.11,Proto-Indo-European to Proto-Slavic,Proto-Slavic-k-ɡ-x,,index_diachronica_original.html:6986,False,nested_brackets,,,,"Syntax Error: Cannot have nested brackets of the same type | k ɡ x > tʃ ʒ ʃ / _{{e(i,e:[+long](i}),i,i:[+long]} | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-ɛl,,index_diachronica_original.html:7018,False,missing_slash_output_env,),,end of line,"Syntax Error: Expected end of line, received ')'. Did you forget a '/' between the output and environment? | ɛl > lɔ / P:[-voice]_P:[-voice]) | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-C,,index_diachronica_original.html:7022,False,expected_underscore,/,,_,"Syntax Error: Expected '_', but received '/' | C > C:[+cor,+dist] / _V:[+front] // /j ɕ ʑ | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-ɛ-ɛ̃-ɛː,,index_diachronica_original.html:7024,False,unknown_feature,palatalized,latrl,,"Syntax Error: Unknown feature 'palatalized'. Did you mean latrl? | ɛ ɛ̃ ɛ:[+long] > ɔ ɔ̃ a / _C[-palatalized +cor,+anterior,+dist] | ^^^^^^^^^^^^^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,"Polish-—-ь,ъ",,index_diachronica_original.html:7027,False,segments_before_word,,,,"Syntax Error: Cannot have segments before the beginning of a word | {ɪ,ɤ} > e / iambic counting from %# or a syllable not containing a yer | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,"Polish-—-ь,ъ_2",,index_diachronica_original.html:7028,False,empty_io_panic,,,,"Syntax Error: The output of a deletion rule must only contain `*` or `∅` | {ɪ,ɤ} > ∅] / even syllables counting iambic from %# or a syllable not containing a yer | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-ьl_2,,index_diachronica_original.html:7035,False,unknown_feature,palatalized,latrl,,"Syntax Error: Unknown feature 'palatalized'. Did you mean latrl? | ɪl > ɛɫ / C:[+labial]_C[+cor,+anterior,+dist -palatalized] | ^^^^^^^^^^^^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-ь,,index_diachronica_original.html:7038,False,unknown_feature,palatalized,latrl,,"Syntax Error: Unknown feature 'palatalized'. Did you mean latrl? | ɪ > a:[+long] / r_C[+cor,+anterior,+dist -palatalized] | ^^^^^^^^^^^^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-a-ɛ-i-ɔ-u-ɨ-ã,,index_diachronica_original.html:7041,False,syntax_other,,,,"Syntax Error: Feature 'lost' has no modifier | a ɛ i ɔ u ɨ ã > a:[+long] ɛ:[+long] i:[+long] ɔ:[+long] u:[+long] ɨ:[+long] ã:[+long] / _{C,%}[+voice][lost yer] | ^^^^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-jь,,index_diachronica_original.html:7047,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | jɪ > i / utterance-initially | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-ã,,index_diachronica_original.html:7063,False,expected_underscore,,,_,"Syntax Error: Expected '_', but received '' | ã > ɛ̃ / short only | ^ @ Rule 1, Line 1"
17.11.1,Proto-Slavic to Polish,Polish-Vː,,index_diachronica_original.html:7066,False,syntax_other,,,,"Syntax Error: Negation cannot be used in the output | V:[+long] > V in certain frequently-used words | ^ @ Rule 1, Line 1"
